food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f1271,Kurakkan with mung beans and tomato,499.0439771,62.3,17.1,18.8,45,Breakfast,Sri Lankan,384
f1272,Kurakkan with chicken and cabbage,570.2676864,35.8,57.9,20.5,61,Dinner,Sri Lankan,439
f1273,Millet with lentils and cucumber,642.9254302,63,50.3,18.8,52,Snack,Sri Lankan,495
f1274,Wheat with fish and beans,1529.636711,88.5,38.3,112.8,68,Breakfast,Sri Lankan,1177
f1275,Wheat with tofu and tomato,1521.271511,135.9,21.5,97.6,54,Dinner,Sri Lankan,1170
f1276,Bread with fish and carrot,858.9866157,74.7,68.2,28.8,46,Snack,Sri Lankan,661
f1277,Rice with egg and onion,1000.717017,112.7,29.7,46.1,62,Dinner,Sri Lankan,770
f1278,Millet with fish and cabbage,1496.65392,72.9,40.8,114.5,50,Snack,Sri Lankan,1151
f1279,Rice with lentils and tomato,677.1032505,95.1,17.8,22.5,67,Lunch,Sri Lankan,521
f1280,Wheat with lentils and cabbage,1358.986616,180.4,29,55.4,52,Dinner,Sri Lankan,1045
f1281,Bread with tofu and beans,633.3652008,55.4,55.3,19.1,52,Dinner,Sri Lankan,487
f1282,Rice with egg and beans,1025.334608,156.6,33.7,27.1,51,Snack,Sri Lankan,789
f1283,Kurakkan with fish and cabbage,449.0917782,30.4,17.1,28,59,Snack,Sri Lankan,345
f1284,Kurakkan with lentils and cucumber,744.0248566,69.1,38.8,33.8,55,Snack,Sri Lankan,572
f1285,Rice with lentils and beans,1288.479924,86.3,21.6,94.9,62,Dinner,Sri Lankan,991
f1286,Millet with mung beans and cabbage,1464.14914,104.6,15.9,107.8,50,Lunch,Sri Lankan,1126
f1287,Bread with tofu and tomato,908.6998088,81.1,62.5,33.1,56,Dinner,Sri Lankan,699
f1288,Bread with lentils and beans,841.0611855,80.4,45.7,34.3,70,Lunch,Sri Lankan,647
f1289,Millet with mung beans and onion,851.5774379,94.8,26.4,39.8,67,Lunch,Sri Lankan,655
f1290,Rice with fish and cucumber,943.1166348,122.3,41.9,30,56,Breakfast,Sri Lankan,725
f1291,Millet with lentils and onion,1027.246654,151.8,38.7,24.5,59,Lunch,Sri Lankan,790
f1292,Wheat with fish and onion,1066.921606,134.6,55.4,31.5,62,Dinner,Sri Lankan,821
f1293,Wheat with chicken and carrot,756.2141491,81.9,43.4,26.6,47,Dinner,Sri Lankan,582
f1294,Wheat with fish and tomato,1612.571702,89.2,40.8,120.6,66,Breakfast,Sri Lankan,1240
f1295,Bread with chicken and onion,2156.309751,40.1,45.7,203.5,65,Breakfast,Sri Lankan,1659
f1296,Bread with egg and carrot,1476.816444,77.6,30.2,115.4,48,Lunch,Sri Lankan,1136
f1297,Wheat with beef and cabbage,553.0592734,53.3,42.7,17.6,52,Lunch,Sri Lankan,425
f1298,Millet with tofu and beans,736.376673,38.8,50,41.5,49,Dinner,Sri Lankan,566
f1299,Rice with fish and tomato,1145.076482,151.6,36.8,39.9,50,Dinner,Sri Lankan,881
f1300,Millet with chicken and tomato,1172.08413,95.8,48.4,63,51,Snack,Sri Lankan,902
f1301,Rice with lentils and cucumber,466.5391969,47.4,24.9,16.6,69,Snack,Sri Lankan,359
f1302,Millet with beef and tomato,991.6347992,116.8,68.3,24.7,63,Snack,Sri Lankan,763
f1303,Wheat with mung beans and cabbage,1255.497132,100.1,11.1,89.3,53,Snack,Sri Lankan,966
f1304,Bread with egg and onion,1282.50478,163.1,33.1,51.5,61,Dinner,Sri Lankan,987
f1305,Kurakkan with beef and tomato,523.6615679,22,57.6,21.3,51,Breakfast,Sri Lankan,403
f1306,Millet with chicken and carrot,991.1567878,123.8,22.6,43.7,55,Snack,Sri Lankan,762
f1307,Rice with beef and cucumber,813.8145315,106,41.3,22.8,47,Lunch,Sri Lankan,626
f1308,Bread with beef and cucumber,807.8393881,88,60,22.3,64,Lunch,Sri Lankan,621
f1309,Bread with chicken and tomato,960.3250478,102.4,58,32.8,59,Lunch,Sri Lankan,739
f1310,Millet with mung beans and cabbage,985.6596558,27.2,16.7,90.4,48,Dinner,Sri Lankan,758
f1311,Bread with beef and cucumber,741.1567878,67.1,64.1,22.2,51,Snack,Sri Lankan,570
f1312,Bread with mung beans and onion,721.7973231,74.9,43.9,23.7,51,Snack,Sri Lankan,555
f1313,Millet with beef and onion,996.6539197,85.6,83.3,32.5,62,Lunch,Sri Lankan,767
f1314,Bread with tofu and carrot,1241.156788,63.5,19.3,99.6,55,Snack,Sri Lankan,955
f1315,Millet with egg and tomato,1610.42065,118.7,34.9,108.5,57,Breakfast,Sri Lankan,1239
f1316,Rice with tofu and tomato,1068.833652,30,24.2,93.9,62,Lunch,Sri Lankan,822
f1317,Bread with tofu and tomato,1626.195029,51.1,51.3,134.6,45,Lunch,Sri Lankan,1251
f1318,Kurakkan with mung beans and cucumber,1160.85086,44.5,7.7,106.6,69,Lunch,Sri Lankan,893
f1319,Wheat with fish and carrot,995.6978967,146.7,40.5,24.4,45,Breakfast,Sri Lankan,766
f1320,Millet with tofu and tomato,904.875717,102.7,56.8,26,61,Lunch,Sri Lankan,696
f1321,Wheat with lentils and onion,807.6003824,47,110.8,15.1,59,Breakfast,Sri Lankan,621
f1322,Rice with egg and cucumber,889.3403442,124.8,37.2,25.2,56,Snack,Sri Lankan,684
f1323,Bread with mung beans and onion,426.3862333,61.3,22.4,7.9,66,Dinner,Sri Lankan,328
f1324,Bread with tofu and cucumber,523.9005736,32.5,43.1,22.2,54,Dinner,Sri Lankan,403
f1325,Millet with egg and cabbage,557.6003824,47.2,35.7,22.1,58,Dinner,Sri Lankan,429
f1326,Kurakkan with mung beans and beans,426.8642447,60.9,11.3,13.5,69,Lunch,Sri Lankan,328
f1327,Wheat with beef and cucumber,776.290631,86,40.9,21.8,55,Lunch,Sri Lankan,597
f1328,Wheat with lentils and cabbage,827.91587,142.3,19.6,16.1,58,Breakfast,Sri Lankan,637
f1329,Kurakkan with fish and cucumber,1153.441683,26.6,23.1,107.1,62,Breakfast,Sri Lankan,887
f1330,Kurakkan with lentils and tomato,1018.642447,74.6,33.6,62.7,62,Lunch,Sri Lankan,784
f1331,Rice with tofu and onion,678.2982792,60.6,51.3,23.7,57,Lunch,Sri Lankan,522
f1332,Kurakkan with mung beans and cucumber,641.7304015,4.3,64.8,39.9,48,Snack,Sri Lankan,494
f1333,Rice with lentils and onion,671.6061185,76,40.8,20.4,61,Breakfast,Sri Lankan,517
f1334,Bread with fish and cabbage,2041.586998,125.8,23.1,161.9,57,Snack,Sri Lankan,1570
f1335,Rice with fish and cabbage,1582.456979,89.2,40.7,117.7,70,Dinner,Sri Lankan,1217
f1336,Bread with lentils and onion,1012.428298,150.2,25.5,32.3,52,Breakfast,Sri Lankan,779
f1337,Rice with beef and carrot,721.0803059,17.8,63.8,42.2,49,Snack,Sri Lankan,555
f1338,Bread with chicken and tomato,1215.105163,134.9,52.4,49.6,50,Snack,Sri Lankan,935
f1339,Rice with mung beans and onion,834.6080306,88.4,42.8,30.6,50,Snack,Sri Lankan,642
f1340,Wheat with fish and cucumber,1132.170172,164.7,40.8,33.1,51,Snack,Sri Lankan,871
f1341,Wheat with tofu and beans,709.6080306,88.5,30.6,22.1,53,Dinner,Sri Lankan,546
f1342,Kurakkan with lentils and tomato,516.9694073,78.8,17.5,10.6,53,Breakfast,Sri Lankan,398
f1343,Kurakkan with egg and cabbage,945.5066922,8.8,13.2,95.5,52,Lunch,Sri Lankan,727
f1344,Millet with tofu and carrot,791.5869981,78.5,35.8,33.3,55,Snack,Sri Lankan,609
f1345,Wheat with egg and cucumber,1491.156788,90.3,23,115.3,59,Lunch,Sri Lankan,1147
f1346,Bread with lentils and onion,1560.707457,90,31.9,117.6,60,Dinner,Sri Lankan,1201
f1347,Bread with tofu and cabbage,478.0114723,53.5,22.4,15.7,46,Lunch,Sri Lankan,368
f1348,Bread with fish and carrot,1235.181644,61.7,33.7,92.2,57,Snack,Sri Lankan,950
f1349,Kurakkan with beef and carrot,365.917782,22.6,30.1,15.7,66,Dinner,Sri Lankan,281
f1350,Wheat with fish and onion,1510.755258,72.3,41,118.3,57,Lunch,Sri Lankan,1162
f1351,Kurakkan with lentils and onion,724.665392,44,53.3,35.9,45,Lunch,Sri Lankan,557
f1352,Wheat with chicken and cabbage,1542.06501,66.6,51,117.1,52,Dinner,Sri Lankan,1186
f1353,Millet with egg and cabbage,1309.034417,60,24.3,106.4,64,Dinner,Sri Lankan,1007
f1354,Millet with fish and beans,1863.527725,35,73.8,159.3,53,Snack,Sri Lankan,1433
f1355,Wheat with fish and cabbage,813.3365201,117.9,26,24.2,55,Snack,Sri Lankan,626
f1356,Millet with beef and cabbage,799.9521989,83.2,55.6,25,47,Breakfast,Sri Lankan,615
f1357,Millet with tofu and tomato,829.5889101,104.1,40.6,23.3,61,Dinner,Sri Lankan,638
f1358,Millet with chicken and onion,1596.797323,108,33.5,112.8,66,Lunch,Sri Lankan,1228
f1359,Kurakkan with tofu and beans,526.290631,27,49.3,21.1,59,Dinner,Sri Lankan,405
f1360,Wheat with tofu and tomato,1071.701721,83.9,48.3,56.3,66,Snack,Sri Lankan,824
f1361,Millet with chicken and tomato,811.1854685,83.3,44.9,31.7,66,Breakfast,Sri Lankan,624
f1362,Wheat with mung beans and carrot,752.1510516,83.1,52.6,20.6,69,Lunch,Sri Lankan,579
f1363,Rice with egg and carrot,756.6921606,72.1,38.9,31.9,46,Dinner,Sri Lankan,582
f1364,Kurakkan with tofu and cucumber,701.7208413,17.3,37.7,52.6,54,Breakfast,Sri Lankan,540
f1365,Bread with chicken and cabbage,681.6443595,95.5,38.7,13,49,Lunch,Sri Lankan,524
f1366,Kurakkan with fish and tomato,1025.095602,51.4,34.7,75.7,56,Lunch,Sri Lankan,789
f1367,Kurakkan with mung beans and cabbage,835.8030593,56.6,27.5,54.1,54,Breakfast,Sri Lankan,643
f1368,Rice with mung beans and beans,972.5143403,18.7,19.6,91.6,65,Dinner,Sri Lankan,748
f1369,Bread with chicken and tomato,672.8011472,54,64.8,20.3,51,Dinner,Sri Lankan,518
f1370,Millet with fish and cucumber,1163.479924,48.9,30.6,94,54,Snack,Sri Lankan,895
f1371,Millet with chicken and carrot,1214.14914,29.5,28.6,109.6,49,Breakfast,Sri Lankan,934
f1372,Wheat with tofu and cucumber,995.2198853,140.7,38.9,31,55,Lunch,Sri Lankan,766
f1373,Wheat with egg and carrot,869.5028681,110.5,43.3,24.7,46,Lunch,Sri Lankan,669
f1374,Wheat with beef and onion,979.6845124,54.3,65.5,45.7,54,Lunch,Sri Lankan,754
f1375,Bread with beef and beans,1828.632887,93.2,38.8,146.6,52,Dinner,Sri Lankan,1407
f1376,Rice with lentils and cabbage,874.2829828,80.4,47.4,38.2,68,Dinner,Sri Lankan,673
f1377,Millet with chicken and cucumber,940.248566,121.6,49.7,25,55,Breakfast,Sri Lankan,723
f1378,Bread with chicken and cucumber,849.4263862,107.2,43.2,24.1,53,Dinner,Sri Lankan,653
f1379,Millet with lentils and beans,974.4263862,118.5,23.6,42.2,45,Breakfast,Sri Lankan,750
f1380,Millet with fish and tomato,1543.021033,99.4,23.5,115.5,51,Snack,Sri Lankan,1187
f1381,Bread with mung beans and carrot,1576.24283,82.5,15.3,133,63,Breakfast,Sri Lankan,1212
f1382,Wheat with fish and tomato,990.917782,51.1,68.7,52.3,61,Breakfast,Sri Lankan,762
f1383,Kurakkan with lentils and tomato,1223.470363,46.9,55.6,88.1,55,Lunch,Sri Lankan,941
f1384,Bread with mung beans and cucumber,488.5277247,63.9,26.4,12.6,57,Lunch,Sri Lankan,376
f1385,Millet with egg and beans,1400.095602,91,98.7,68.4,49,Snack,Sri Lankan,1077
f1386,Wheat with mung beans and cabbage,731.1185468,99,33.7,18.4,59,Breakfast,Sri Lankan,562
f1387,Bread with beef and tomato,1570.745698,78.3,54.2,115.4,56,Snack,Sri Lankan,1208
f1388,Wheat with mung beans and tomato,1043.499044,102.2,35,54.7,62,Breakfast,Sri Lankan,803
f1389,Bread with lentils and cucumber,919.2160612,126.6,38.2,24.4,61,Dinner,Sri Lankan,707
f1390,Wheat with mung beans and beans,750.9560229,82.4,24.3,35.5,68,Breakfast,Sri Lankan,578
f1391,Wheat with beef and cabbage,1703.154876,126.5,33.6,116.9,60,Lunch,Sri Lankan,1310
f1392,Bread with tofu and onion,1013.862333,35.8,42.1,77.2,54,Lunch,Sri Lankan,780
f1393,Bread with lentils and tomato,1380.736138,120,25.3,87.9,57,Snack,Sri Lankan,1062
f1394,Kurakkan with chicken and tomato,929.0152964,70.6,50.5,48.4,50,Breakfast,Sri Lankan,715
f1395,Wheat with chicken and cucumber,871.8929254,41.8,71.7,38,70,Lunch,Sri Lankan,671
f1396,Rice with mung beans and onion,1341.300191,110,41.5,80.5,53,Breakfast,Sri Lankan,1032
f1397,Rice with beef and beans,846.3193117,76.8,52,35.2,48,Breakfast,Sri Lankan,651
f1398,Millet with fish and onion,1044.455067,134.6,37.4,36.3,50,Snack,Sri Lankan,803
f1399,Millet with egg and tomato,1254.780115,29,31,113.3,49,Dinner,Sri Lankan,965
f1400,Millet with lentils and onion,436.4244742,68.8,14.2,8.8,52,Breakfast,Sri Lankan,336
f1401,Kurakkan with egg and tomato,1028.919694,29.4,25.6,89.7,53,Breakfast,Sri Lankan,791
f1402,Wheat with lentils and onion,831.7399618,87.6,50.1,29.3,50,Breakfast,Sri Lankan,640
f1403,Millet with mung beans and cucumber,1148.183556,82.3,19,80.9,63,Snack,Sri Lankan,883
f1404,Rice with lentils and cabbage,483.0305927,43,27.9,19.9,64,Dinner,Sri Lankan,372
f1405,Kurakkan with tofu and cucumber,1152.48566,44.2,8.6,105.3,63,Lunch,Sri Lankan,887
f1406,Bread with chicken and tomato,1375.478011,173.5,35.2,59.2,54,Breakfast,Sri Lankan,1058
f1407,Wheat with beef and onion,1148.422562,138.2,48.1,41.1,47,Lunch,Sri Lankan,883
f1408,Rice with chicken and tomato,758.8432122,79.3,50.3,22.7,58,Breakfast,Sri Lankan,584
f1409,Wheat with chicken and cucumber,842.4952199,90.6,67.2,21.5,45,Breakfast,Sri Lankan,648
f1410,Rice with mung beans and onion,768.1644359,79.8,30.4,35.1,66,Dinner,Sri Lankan,591
f1411,Kurakkan with chicken and cabbage,430.9273423,44.6,41.5,8.1,64,Snack,Sri Lankan,331
f1412,Bread with chicken and beans,1245.697897,37.8,38.8,104.7,68,Snack,Sri Lankan,958
f1413,Millet with tofu and carrot,849.1873805,68.5,30.8,47.5,49,Lunch,Sri Lankan,653
f1414,Millet with egg and carrot,1996.414914,143.7,20.5,149.8,58,Lunch,Sri Lankan,1536
f1415,Wheat with mung beans and cucumber,647.4665392,112.1,22.7,10.1,68,Snack,Sri Lankan,498
f1416,Bread with mung beans and carrot,789.6749522,104.6,32.5,24.9,58,Snack,Sri Lankan,607
f1417,Millet with fish and tomato,644.3594646,46.1,46.8,29,66,Lunch,Sri Lankan,496
f1418,Kurakkan with lentils and carrot,977.0554493,97.3,32.5,48.7,55,Dinner,Sri Lankan,752
f1419,Rice with fish and cucumber,1778.680688,152,21.9,120.6,61,Breakfast,Sri Lankan,1368
f1420,Wheat with beef and tomato,1197.418738,55,39.4,91.9,47,Breakfast,Sri Lankan,921
f1421,Rice with tofu and onion,1374.282983,122.7,52.1,70.3,61,Lunch,Sri Lankan,1057
f1422,Bread with chicken and cucumber,821.4627151,47.5,73,36.5,53,Snack,Sri Lankan,632
f1423,Kurakkan with lentils and tomato,814.5315488,102.4,20.5,34.1,61,Snack,Sri Lankan,627
f1424,Bread with tofu and tomato,948.6137667,48,61.9,56,52,Lunch,Sri Lankan,730
f1425,Rice with lentils and tomato,1598.470363,98,18.7,123,52,Breakfast,Sri Lankan,1230
f1426,Wheat with beef and cabbage,522.9445507,36.4,44.6,20.5,59,Snack,Sri Lankan,402
f1427,Wheat with lentils and beans,978.7284895,105.3,45.2,37.3,60,Snack,Sri Lankan,753
f1428,Kurakkan with tofu and onion,801.8642447,41.1,27.6,57.9,53,Breakfast,Sri Lankan,617
f1429,Kurakkan with fish and cucumber,662.7629063,23,48.2,41.4,53,Breakfast,Sri Lankan,510
f1430,Kurakkan with lentils and tomato,1012.189293,41.4,11.7,88.9,47,Dinner,Sri Lankan,779
f1431,Kurakkan with chicken and beans,513.8623327,28.5,41.7,25.7,50,Lunch,Sri Lankan,395
f1432,Bread with lentils and beans,737.0936902,50.6,59.4,31.2,49,Dinner,Sri Lankan,567
f1433,Rice with beef and carrot,833.8910134,101.1,47.7,21.9,57,Lunch,Sri Lankan,641
f1434,Millet with lentils and tomato,1230.162524,192.2,26.4,35.9,46,Lunch,Sri Lankan,946
f1435,Wheat with egg and beans,621.414914,54.6,34.4,27.9,62,Breakfast,Sri Lankan,478
f1436,Wheat with beef and cucumber,676.1472275,57.7,38.6,21.9,70,Breakfast,Sri Lankan,520
f1437,Wheat with tofu and carrot,946.2237094,125.7,24.2,34.8,45,Snack,Sri Lankan,728
f1438,Kurakkan with mung beans and tomato,392.208413,6.2,37.7,23.3,63,Snack,Sri Lankan,302
f1439,Kurakkan with lentils and cucumber,326.2428298,28.2,19,13.1,58,Lunch,Sri Lankan,251
f1440,Kurakkan with lentils and onion,1783.938815,86,23.6,149.6,45,Dinner,Sri Lankan,1372
f1441,Rice with mung beans and tomato,511.2332696,67.8,13,19.2,52,Snack,Sri Lankan,393
f1442,Wheat with fish and cucumber,1541.826004,61.6,47,122.4,65,Snack,Sri Lankan,1186
f1443,Bread with egg and carrot,948.8527725,130.8,20.2,35.8,46,Snack,Sri Lankan,730
f1444,Rice with mung beans and cabbage,870.9369025,22.5,6.6,84.5,67,Lunch,Sri Lankan,670
f1445,Wheat with beef and beans,1018.403442,115.8,50.4,38.3,64,Lunch,Sri Lankan,783
f1446,Wheat with tofu and tomato,525.0956023,77.7,15.3,14.5,56,Breakfast,Sri Lankan,404
f1447,Bread with mung beans and carrot,998.8049713,119.4,24.3,46.9,61,Lunch,Sri Lankan,768
f1448,Kurakkan with tofu and onion,1257.887189,27.7,27.6,115.3,57,Dinner,Sri Lankan,968
f1449,Kurakkan with egg and beans,1329.110899,15,31.2,128.8,46,Lunch,Sri Lankan,1022
f1450,Bread with beef and carrot,1007.648184,140.7,56.8,20.6,58,Breakfast,Sri Lankan,775
f1451,Wheat with egg and tomato,715.583174,101.4,32.6,16.4,51,Snack,Sri Lankan,550
f1452,Kurakkan with egg and beans,1188.575526,49.3,27.7,98.3,55,Snack,Sri Lankan,914
f1453,Bread with chicken and cucumber,894.5984704,52.1,75.7,41.9,52,Lunch,Sri Lankan,688
f1454,Kurakkan with tofu and cabbage,822.1797323,110.7,16.8,33.1,46,Dinner,Sri Lankan,632
f1455,Millet with chicken and tomato,1185.229446,132.1,42.2,50.9,58,Snack,Sri Lankan,912
f1456,Kurakkan with tofu and cabbage,900.8126195,85.1,27.4,49.5,57,Lunch,Sri Lankan,693
f1457,Wheat with fish and cabbage,963.1931166,126.6,67.3,19,67,Snack,Sri Lankan,741
f1458,Kurakkan with lentils and onion,1666.586998,109.9,18.1,128.8,67,Snack,Sri Lankan,1282
f1459,Kurakkan with fish and onion,451.7208413,14,34,27.6,66,Lunch,Sri Lankan,347
f1460,Bread with mung beans and carrot,946.9407266,150.4,20.9,27,45,Breakfast,Sri Lankan,728
f1461,Rice with chicken and carrot,822.6577438,137.7,26.1,17.1,62,Snack,Sri Lankan,633
f1462,Bread with beef and onion,1182.600382,174.3,60.9,21.1,60,Breakfast,Sri Lankan,910
f1463,Millet with lentils and beans,1279.636711,173.8,36.2,44.6,67,Breakfast,Sri Lankan,984
f1464,Wheat with fish and beans,1077.91587,68.9,65.7,58.8,45,Dinner,Sri Lankan,829
f1465,Wheat with beef and cabbage,997.1319312,78.4,93.3,30.4,70,Snack,Sri Lankan,767
f1466,Kurakkan with tofu and beans,424.2351816,22.4,49.8,11.6,55,Snack,Sri Lankan,326
f1467,Wheat with chicken and carrot,1245.219885,139.1,36.5,58.3,65,Lunch,Sri Lankan,958
f1468,Millet with fish and onion,717.9732314,84.3,36.7,24.1,60,Dinner,Sri Lankan,552
f1469,Kurakkan with mung beans and cabbage,607.0745698,2.8,43.2,46.5,63,Lunch,Sri Lankan,467
f1470,Rice with mung beans and cucumber,453.6328872,39.9,29.5,18.3,65,Breakfast,Sri Lankan,349
f1471,Millet with lentils and onion,1392.686424,106.6,22.2,96.4,69,Snack,Sri Lankan,1071
f1472,Kurakkan with chicken and onion,518.6424474,27,27.4,32.4,55,Snack,Sri Lankan,399
f1473,Bread with lentils and cabbage,681.4053537,86.7,32.2,18.7,68,Lunch,Sri Lankan,524
f1474,Wheat with egg and cucumber,898.6615679,69,55,40.3,66,Lunch,Sri Lankan,691
f1475,Wheat with egg and beans,1324.56979,141,57,58.9,47,Lunch,Sri Lankan,1019
f1476,Kurakkan with fish and onion,1217.973231,66.4,35.5,89.7,68,Snack,Sri Lankan,937
f1477,Kurakkan with mung beans and beans,952.4378585,43.4,6.3,84.4,45,Snack,Sri Lankan,733
f1478,Kurakkan with egg and tomato,1141.013384,17,17.1,112.7,66,Snack,Sri Lankan,878
f1479,Bread with beef and tomato,669.4550669,58.7,42.1,27.9,70,Breakfast,Sri Lankan,515
f1480,Wheat with chicken and tomato,1549.474187,96.2,35.3,113.4,51,Snack,Sri Lankan,1192
f1481,Wheat with lentils and onion,1054.493308,100.7,49.2,44.5,48,Dinner,Sri Lankan,811
f1482,Bread with tofu and cabbage,917.0650096,95.2,27.3,43.8,46,Dinner,Sri Lankan,705
f1483,Bread with egg and cabbage,652.0076482,75.5,34.3,21.6,47,Lunch,Sri Lankan,502
f1484,Wheat with beef and beans,815.9655832,100.6,31.3,28,63,Breakfast,Sri Lankan,628
f1485,Rice with fish and cucumber,1336.998088,42.3,28.7,117.1,63,Lunch,Sri Lankan,1028
f1486,Kurakkan with fish and cucumber,526.290631,52.9,27,22,63,Lunch,Sri Lankan,405
f1487,Millet with chicken and cucumber,900.334608,108.7,38.5,31.3,47,Snack,Sri Lankan,693
f1488,Bread with mung beans and cabbage,686.1854685,102.3,28,16,70,Lunch,Sri Lankan,528
f1489,Wheat with beef and beans,1311.424474,114.9,59.3,67.3,59,Dinner,Sri Lankan,1009
f1490,Wheat with mung beans and carrot,746.1759082,75.5,15,39.7,62,Breakfast,Sri Lankan,574
f1491,Bread with beef and cabbage,1432.122371,44.5,39.5,121.3,54,Snack,Sri Lankan,1102
f1492,Bread with egg and cucumber,1841.300191,68.5,47.7,153.1,64,Lunch,Sri Lankan,1416
f1493,Rice with lentils and cabbage,790.8699809,80.8,36.6,32.8,52,Lunch,Sri Lankan,608
f1494,Millet with tofu and onion,661.8068834,90.3,27.4,18.7,55,Breakfast,Sri Lankan,509
f1495,Bread with mung beans and onion,989.9617591,96.5,40.3,46.8,45,Lunch,Sri Lankan,762
f1496,Kurakkan with fish and tomato,816.2045889,25.2,58.8,50.9,58,Breakfast,Sri Lankan,628
f1497,Kurakkan with fish and beans,797.3231358,52,54.2,38.2,62,Lunch,Sri Lankan,613
f1498,Rice with chicken and cabbage,1433.795411,121,33.1,89.3,62,Snack,Sri Lankan,1103
f1499,Wheat with lentils and carrot,1089.627151,110.2,62.2,41.1,57,Lunch,Sri Lankan,838
f1500,Wheat with mung beans and onion,726.5774379,92,30.5,22.2,50,Breakfast,Sri Lankan,559
f1501,Rice with fish and cabbage,1284.655832,19.4,37.9,118.2,68,Snack,Sri Lankan,988
f1502,Millet with tofu and cabbage,1243.307839,70.5,20.1,96.9,61,Dinner,Sri Lankan,956
f1503,Bread with mung beans and cucumber,966.0611855,83.5,32.4,51.3,64,Dinner,Sri Lankan,743
f1504,Rice with mung beans and cabbage,349.665392,28.2,17.2,16.8,65,Dinner,Sri Lankan,269
f1505,Millet with tofu and carrot,1092.734226,143.8,34.6,36.3,54,Breakfast,Sri Lankan,841
f1506,Bread with mung beans and onion,548.2791587,45.5,33.5,23.7,65,Snack,Sri Lankan,422
f1507,Bread with lentils and cucumber,798.2791587,114.3,24.5,25.6,69,Lunch,Sri Lankan,614
f1508,Millet with fish and carrot,1004.063098,106.2,55.4,38.2,54,Lunch,Sri Lankan,772
f1509,Wheat with beef and carrot,1357.552581,176,59,42.4,56,Snack,Sri Lankan,1044
f1510,Kurakkan with fish and beans,521.9885277,70.5,25.7,12.7,47,Dinner,Sri Lankan,402
f1511,Bread with mung beans and beans,648.9005736,31.3,63.7,28.9,70,Dinner,Sri Lankan,499
